stamp_sec,actual_loop_dt,control_update_dt,ref_idx,x,y,yaw,vx,vy,yaw_rate,ax,xr,yr,psi_ref,kappa_ref,v_ref,e_longitudinal,e_lateral,e_heading,steering_rad,steering_norm,accel_cmd,throttle,brake,f_resist,f_required
1776071424.0,0.09991955757141113,0.10000000149011612,43.0,-377.5296936035156,128.68106079101562,-1.229364275932312,4.021141052246094,-0.034664805978536606,-0.009560000151395798,-0.7834205627441406,-377.46978759765625,128.6996307373047,-1.270235300064087,0.00038105910061858594,2.998877763748169,-4.954370247389761e-15,-0.06272240728139877,0.0408710241317749,-0.015315539203584194,0.025071877986192703,-4.81992244720459,0.0,0.6759148240089417,93.58724975585938,-9546.2578125
1776071424.0,0.10000000149011612,0.10000000149011612,44.0,-377.3953857421875,128.31195068359375,-1.2290241718292236,3.8367459774017334,-0.03480686619877815,-0.0017999999690800905,-2.0505216121673584,-377.3536376953125,128.32489013671875,-1.270235300064087,0.00043202179949730635,2.9988577365875244,-1.67019176267047e-14,-0.04370512440800667,0.04121110215783119,-0.025258280336856842,0.04134836792945862,-4.061084747314453,0.0,0.5744547247886658,90.99274444580078,-8031.1767578125
1776071424.0,0.10000000149011612,0.10000000149011612,44.0,-377.2724609375,127.97428894042969,-1.2285555601119995,3.2892544269561768,-0.03670592978596687,-0.020090000703930855,-8.030118942260742,-377.247314453125,127.98210144042969,-1.2697741985321045,0.00047813623677939177,2.9988577365875244,-3.577867169202165e-15,-0.026337116956710815,0.041218578815460205,-0.032348036766052246,0.052954453974962234,-1.0566166639328003,0.0,0.15092253684997559,83.49688720703125,-2029.7364501953125
1776071424.0,0.09993529319763184,0.10000000149011612,45.0,-377.08270263671875,127.45243072509766,-1.22752046585083,2.410182476043701,-0.02763318456709385,-0.015549999661743641,-0.9855677485466003,-377.0828552246094,127.45237731933594,-1.2697741985321045,0.0005478596431203187,2.99883770942688,-5.440709460648868e-15,0.00018079088476952165,0.04225368797779083,-0.047209274023771286,0.07728263735771179,3.371999979019165,1.0,0.0,72.11087799072266,6816.11083984375
1776071424.0,0.10000000149011612,0.10000000149011612,45.0,-377.0014343261719,127.22958374023438,-1.2262532711029053,2.3291356563568115,-0.01789269782602787,-0.006390000227838755,-0.9325007200241089,-377.01263427734375,127.22611236572266,-1.2697741985321045,0.000577641068957746,2.99883770942688,-5.487364035383635e-15,0.011701781302690506,0.04352088272571564,-0.05809982120990753,0.0951106995344162,3.371999979019165,1.0,0.0,71.1014404296875,6815.1015625
1776071424.0,0.10000000149011612,0.10000000149011612,45.0,-376.921875,127.01372528076172,-1.2260209321975708,2.26877760887146,-0.017815323546528816,-0.002369999885559082,-0.15245801210403442,-376.9444274902344,127.0067138671875,-1.2691618204116821,0.0005924027063883841,2.99883770942688,5.399326818977812e-15,0.023605166003108025,0.04314097389578819,-0.06661990284919739,0.10905826836824417,3.371999979019165,1.0,0.0,70.3541030883789,6814.35400390625
1776071424.0,0.10000000149011612,0.10000000149011612,46.0,-376.75750732421875,126.5636978149414,-1.2240493297576904,2.613382339477539,-0.027446430176496506,-0.003100000089034438,2.9297187328338623,-376.80224609375,126.54977416992188,-1.2691618204116821,0.0006052185781300068,2.9988176822662354,5.164271787982955e-15,0.04687118157744408,0.045112546533346176,-0.0792686715722084,0.129764586687088,3.371999979019165,1.0,0.0,74.67163848876953,6818.671875
1776071424.0,0.10000000149011612,0.10000000149011612,46.0,-376.66162109375,126.30255126953125,-1.2238092422485352,2.9442999362945557,-0.03111651912331581,0.003389999968931079,3.8051939010620117,-376.7196960449219,126.28446960449219,-1.2691618204116821,0.000612659496255219,2.9988176822662354,-1.2975731600306517e-15,0.06084122136235237,0.045352671295404434,-0.08583769202232361,0.1405182182788849,1.7286896705627441,0.51511150598526,0.0,78.9334945678711,3536.31298828125
1776071424.0,0.10000000149011612,0.10000000149011612,47.0,-376.43359375,125.6827392578125,-1.2226500511169434,3.595404624938965,-0.03764277696609497,-0.007430000230669975,2.7193219661712646,-376.52337646484375,125.65473175048828,-1.2684922218322754,0.0005270170513540506,2.998797655105591,7.407269242420966e-15,0.09406957030296326,0.04584217444062233,-0.09595580399036407,0.15708178281784058,-2.1664412021636963,0.0,0.3167867958545685,87.65019989013672,-4245.232421875
1776071424.0,0.10000000149011612,0.10000000149011612,47.0,-376.3046875,125.33507537841797,-1.222204566001892,3.8321239948272705,-0.044506993144750595,-0.0005099999834783375,2.5637776851654053,-376.41314697265625,125.30125427246094,-1.2684922218322754,0.00046832821681164205,2.998797655105591,6.106226635438361e-15,0.11361915618181229,0.046287652105093,-0.10378605872392654,0.1699000895023346,-3.7932217121124268,0.0,0.5293213129043579,90.92816162109375,-7495.51513671875
1776071424.0,0.0994863510131836,0.10000000149011612,48.0,-376.0398254394531,124.62355041503906,-1.2217663526535034,3.518686294555664,-0.0356929711997509,-0.010370000265538692,-5.36314058303833,-376.18707275390625,124.57754516601562,-1.2679768800735474,0.0002070064947474748,2.9987776279449463,2.6853519408120974e-15,0.1542786806821823,0.04621059074997902,-0.12476348876953125,0.204240620136261,-2.1941604614257812,0.0,0.3206739127635956,86.60029602050781,-4301.720703125
1776071424.0,0.10000000149011612,0.10000000149011612,48.0,-375.9244384765625,124.31419372558594,-1.2210906744003296,3.0542662143707275,-0.03451140969991684,-0.014700000174343586,-4.797320365905762,-376.0887451171875,124.2628402709961,-1.2678548097610474,8.504303696099669e-05,2.9987776279449463,-2.733924198139448e-15,0.1721503585577011,0.04676417261362076,-0.14364798367023468,0.23515495657920837,0.4196644723415375,0.11713185161352158,0.0,80.37484741210938,919.7037963867188
1776071424.0,0.10000000149011612,0.10000000149011612,48.0,-375.82220458984375,124.0407943725586,-1.2205249071121216,2.8218791484832764,-0.027806593105196953,-0.003700000001117587,-1.8748596906661987,-376.0018005371094,123.98465728759766,-1.2678548097610474,-5.163928653928451e-05,2.9987776279449463,1.1796119636642288e-16,0.18818101286888123,0.04732993245124817,-0.16028088331222534,0.262383371591568,1.7975257635116577,0.5389962792396545,0.0,77.3436279296875,3672.395263671875
1776071424.0,0.09984040260314941,0.10000000149011612,49.0,-375.62982177734375,123.52886962890625,-1.219329833984375,2.691220283508301,-0.021213853731751442,-0.002839999971911311,0.08732262998819351,-375.83892822265625,123.46350860595703,-1.2678548097610474,-0.00030770141165703535,2.9987576007843018,-1.3072876114961218e-14,0.21907532215118408,0.048524968326091766,-0.1828019618988037,0.29925090074539185,2.643228530883789,0.7866235375404358,0.0,75.66390228271484,5362.12109375
1776071424.0,0.10000000149011612,0.10000000149011612,49.0,-375.5327453613281,123.27200317382812,-1.2182918787002563,2.79811429977417,-0.0342400036752224,-0.028279999271035194,2.1341233253479004,-375.7572021484375,123.20194244384766,-1.2682417631149292,-0.0004299567954149097,2.9987576007843018,-3.622102617839573e-15,0.23513548076152802,0.049949925392866135,-0.19261091947555542,0.3153083622455597,2.105825662612915,0.6318545341491699,0.0,77.03679656982422,4288.68798828125
1776071424.0,0.09978747367858887,0.10000000149011612,50.0,-375.31475830078125,122.69503784179688,-1.2169817686080933,3.351335287094116,-0.040342431515455246,-0.01145000010728836,3.0377109050750732,-375.5737609863281,122.61419677734375,-1.2682417631149292,-0.0006882775342091918,2.9987375736236572,3.3584246494910985e-15,0.27132081985473633,0.05126001313328743,-0.19687724113464355,0.32229241728782654,-1.1510041952133179,0.0,0.1640673279762268,84.33124542236328,-2217.677001953125
1776071424.0,0.10000000149011612,0.10000000149011612,50.0,-375.1892395019531,122.36467742919922,-1.2163090705871582,3.6516692638397217,-0.04428620636463165,-0.006670000031590462,2.988316297531128,-375.46881103515625,122.27767944335938,-1.2690966129302979,-0.0008146482286974788,2.9987375736236572,4.871103520542874e-15,0.29277652502059937,0.052787426859140396,-0.2007356584072113,0.32860875129699707,-3.0767576694488525,0.0,0.44147348403930664,88.42405700683594,-6065.09130859375
1776071424.0,0.10000000149011612,0.10000000149011612,50.0,-375.0552673339844,122.01433563232422,-1.2159396409988403,3.7852783203125,-0.04054279252886772,-0.0129399998113513,0.3886760175228119,-375.3575744628906,121.92025756835938,-1.2690966129302979,-0.0008890756871551275,2.9987375736236572,-8.81239525796218e-15,0.3166060745716095,0.053156912326812744,-0.20801475644111633,0.3405247926712036,-4.1030168533325195,0.0,0.5737437009811401,90.27485656738281,-8115.75927734375
1776071424.0,0.10000000149011612,0.10000000149011612,51.0,-374.92132568359375,121.66598510742188,-1.2161452770233154,3.576538324356079,-0.031274501234292984,0.0027699999045580626,-3.187476396560669,-375.2469177246094,121.56465911865234,-1.2690966129302979,-0.0009631243301555514,2.998717784881592,8.507083926190262e-15,0.3409893810749054,0.052951276302337646,-0.22451861202716827,0.36754196882247925,-3.1172804832458496,0.0,0.4469914436340332,87.39144897460938,-6147.16943359375
